"03/26/2023","-74.65","*","","AMZN Mktp US*HY1XL5L20 Amzn.com/billWA"
"03/26/2023","-64.90","*","","AMZN Mktp US*H765L9KU1 Amzn.com/billWA"
"03/26/2023","-9.73","*","","AMZN Mktp US*H74HK92C1 Amzn.com/billWA"
"03/26/2023","-44.95","*","","AMZN Mktp US*H754Z6PF2 Amzn.com/billWA"
"03/26/2023","-15.41","*","","AMZN Mktp US*H71RA0SU1 Amzn.com/billWA"
"03/25/2023","32.11","*","","ONLINE PAYMENT THANK YOU"
"03/24/2023","-10.27","*","","AMZN Mktp US*H727H23H2 Amzn.com/billWA"
"03/24/2023","-5.40","*","","Prime Video*H74UY19I0 888-802-3080 WA"
"03/22/2023","-12.26","*","","PAYPAL *ECDESIGNLLC 402-935-7733 TX"
"03/21/2023","-32.46","*","","AMZN Mktp US*HC1R92WQ1 Amzn.com/billWA"
"03/20/2023","-21.60","*","","AMZN Mktp US*H768Z0ZD0 Amzn.com/billWA"
"03/19/2023","-12.98","*","","AMZN Mktp US*H727N4470 Amzn.com/billWA"
"03/19/2023","-4.75","*","","AMAZON.COM*H79EL2CD0 AMZNAMZN.COM/BILLWA"
"03/17/2023","1712.44","*","","ONLINE PAYMENT THANK YOU"
"03/15/2023","-21.60","*","","AMZN Mktp US*HG6SV5DE1 Amzn.com/billWA"
"03/15/2023","-69.29","*","","STUDY.COM 8772644033 877-264-4033 CA"
"03/12/2023","879.58","*","","ONLINE PAYMENT THANK YOU"
"03/12/2023","-31.36","*","","AMZN MKTP US*HC6KO9F90 AMAMZN.COM/BILLWA"
"03/12/2023","-31.37","*","","AMZN MKTP US*HG5O47MO1 AMAMZN.COM/BILLWA"
"03/10/2023","-21.64","*","","HLU*Hulu 1051419891541-U HULU.COM/BILLCA"
"03/07/2023","-25.34","*","","McDonalds 14128 151-2837933 TX"
"03/05/2023","-14.06","*","","AMZN Mktp US*H57XX1FE2 Amzn.com/billWA"
"03/04/2023","-140.71","*","","AMZN Mktp US*HD1094YD2 Amzn.com/billWA"
"03/04/2023","-9.73","*","","AMZN Mktp US*H55MM8C42 Amzn.com/billWA"
"03/03/2023","-6.47","*","","McDonalds 14128 151-2837933 TX"
"03/01/2023","-29.20","*","","AMZN Mktp US*HD1XB4XI1 Amzn.com/billWA"
"03/01/2023","-4.76","*","","TARGET.COM * 800-591-3869 MN"
"03/01/2023","-390.87","*","","USAA INSURANCE PAYMENT 800-531-8111 TX"
"02/28/2023","-21.63","*","","AMZN Mktp US*HD8II8PP1 Amzn.com/billWA"
"02/28/2023","-75.30","*","","AMZN Mktp US*HD2X39312 Amzn.com/billWA"
"02/28/2023","-20.00","*","","SQUARESPACE INC. HTTPSSQUARESPNY"
"02/27/2023","-48.80","*","","AMZN Mktp US*HD7JP4D60 Amzn.com/billWA"
"02/26/2023","-2.87","*","","Amazon.com*HD4V375R0 Amzn.com/billWA"
"02/26/2023","-8.65","*","","PETCO 490 63504906 ROUND ROCK TX"
"02/26/2023","-113.63","*","","PETCO 490 63504906 ROUND ROCK TX"
"02/25/2023","-4.92","*","","PAR*POK-E-JO'S - ROUND ROROUND ROCK TX"
"02/25/2023","-24.10","*","","H-E-B GAS #495 ROUND ROCK TX"
"02/24/2023","814.86","*","","ONLINE PAYMENT THANK YOU"
"02/24/2023","-2.15","*","","Prime Video*HP43F18T2 888-802-3080 WA"
"02/23/2023","-6.90","*","","PP*DUTCHBROSLL GRANTS PASS OR"
"02/23/2023","-47.63","*","","TARGET.COM * 800-591-3869 MN"
"02/22/2023","-13.14","*","","AMZN Mktp US*HP9YA9EC2 Amzn.com/billWA"
"02/22/2023","-6.90","*","","PP*DUTCHBROSLL GRANTS PASS OR"
"02/21/2023","-34.65","*","","AMZN Mktp US*HP6ES5I50 Amzn.com/billWA"
"02/21/2023","-5.25","*","","PP*DUTCHBROSLL GRANTS PASS OR"
"02/21/2023","-13.74","*","","WENDY'S 101 AUSTIN TX"
"02/21/2023","-125.46","*","","H-E-B #236 AUSTIN TX"
"02/20/2023","-18.93","*","","PETSMART # 0195 ROUND ROCK TX"
"02/19/2023","-59.13","*","","CVS/PHARMACY #07735 PFLUGERVILLE TX"
